seed,episode,total_steps,reward,nominal_error_avg,residual_error_avg,dhat_norm_avg,uncertainty_avg,res_net_loss,rbf_loss,td_loss_avg,episode_length,epsilon,buffer_uncert_avg,sampled_uncert_avg,fresh_uncert_avg,rollout_uncert_avg
1,167,54130,128.14586514234543,0.34284380078315735,0.38109052181243896,0.3082923889160156,0.38109052181243896,nan,nan,17.286998939327894,162,0.01,nan,nan,nan,nan
1,168,54438,267.8795349597931,0.3430480360984802,0.3869008719921112,0.30797672271728516,0.3869008719921112,nan,nan,15.817880370716255,308,0.01,nan,nan,nan,nan
1,169,54546,89.78612434864044,0.3428468406200409,0.3845582902431488,0.30805671215057373,0.3845582902431488,nan,nan,17.44681005075574,108,0.01,nan,nan,nan,nan
1,170,54940,343.6599697470665,0.34376761317253113,0.38481342792510986,0.30888116359710693,0.38481342792510986,nan,nan,18.19196413594943,394,0.01,nan,nan,nan,nan
1,171,55147,165.25164061784744,0.34450796246528625,0.37639880180358887,0.31048959493637085,0.37639880180358887,nan,nan,18.230299698710443,207,0.01,nan,nan,nan,nan
1,172,55364,184.55644637346268,0.34425416588783264,0.38573727011680603,0.30929651856422424,0.38573727011680603,nan,nan,17.81436647297371,217,0.01,nan,nan,nan,nan
1,173,55806,403.37847262620926,0.34445908665657043,0.38676539063453674,0.30939140915870667,0.38676539063453674,nan,nan,19.83501768464392,442,0.01,nan,nan,nan,nan
1,174,56181,341.2612854242325,0.3461366295814514,0.3902815878391266,0.3107781708240509,0.3902815878391266,nan,nan,17.12966818620224,375,0.01,nan,nan,nan,nan
1,175,56383,175.94711649417877,0.3443111777305603,0.3836224377155304,0.30965113639831543,0.3836224377155304,nan,nan,17.250318569839,202,0.01,nan,nan,nan,nan
1,176,56476,78.17451971769333,0.34755808115005493,0.39147457480430603,0.3121837377548218,0.39147457480430603,nan,nan,19.444672842820484,93,0.01,nan,nan,nan,nan
1,177,56594,86.04286742210388,0.34320759773254395,0.40064647793769836,0.30659419298171997,0.40064647793769836,nan,nan,19.03812567700039,118,0.01,nan,nan,nan,nan
1,178,56828,200.36222499608994,0.3457019627094269,0.38734447956085205,0.3105425238609314,0.38734447956085205,nan,nan,18.469511944055558,234,0.01,nan,nan,nan,nan
1,179,57328,463.25893926620483,0.3453158438205719,0.3890843987464905,0.30994847416877747,0.3890843987464905,nan,nan,17.82636012417078,500,0.01,nan,nan,nan,nan
1,180,57716,318.7358064651489,0.34052619338035583,0.3908686935901642,0.30511975288391113,0.3908686637878418,nan,nan,18.247572445869444,388,0.01,nan,nan,nan,nan
1,181,57949,184.9251124560833,0.341648668050766,0.3816334009170532,0.3072575032711029,0.3816334009170532,nan,nan,18.465876408957918,233,0.01,nan,nan,nan,nan
1,182,58292,304.0956879854202,0.34226083755493164,0.38831937313079834,0.30694830417633057,0.38831937313079834,nan,nan,18.391591451755342,343,0.01,nan,nan,nan,nan
1,183,58792,459.969304561615,0.3444690406322479,0.385334849357605,0.30949828028678894,0.385334849357605,nan,nan,17.898922521740197,500,0.01,nan,nan,nan,nan
1,184,59292,459.4413153529167,0.3457948565483093,0.38690584897994995,0.31066253781318665,0.38690584897994995,nan,nan,16.550918361067772,500,0.01,nan,nan,nan,nan
1,185,59792,478.72469860315323,0.34791672229766846,0.39344364404678345,0.3121373951435089,0.39344364404678345,nan,nan,16.78134992161393,500,0.01,nan,nan,nan,nan
1,186,60292,462.5592991113663,0.3453657925128937,0.3863619267940521,0.31026971340179443,0.3863619267940521,nan,nan,18.01610548362136,500,0.01,nan,nan,nan,nan
1,187,60792,478.271259367466,0.34921014308929443,0.39254748821258545,0.31353938579559326,0.39254748821258545,nan,nan,18.204253647118808,500,0.01,nan,nan,nan,nan
1,188,61292,466.525366127491,0.348326176404953,0.3906968832015991,0.3128260374069214,0.3906968832015991,nan,nan,18.541584309786558,500,0.01,nan,nan,nan,nan
1,189,61792,484.53475177288055,0.3490106165409088,0.40139535069465637,0.31252557039260864,0.40139535069465637,nan,nan,19.539585559457542,500,0.01,nan,nan,nan,nan
1,190,62292,471.5183165073395,0.34981870651245117,0.4069189429283142,0.3128751814365387,0.4069189429283142,nan,nan,18.94616005191207,500,0.01,nan,nan,nan,nan
1,191,62792,464.0474342107773,0.3494688868522644,0.407321035861969,0.3125041723251343,0.407321035861969,nan,nan,19.889300693690778,500,0.01,nan,nan,nan,nan
1,192,63292,464.53284817934036,0.34439918398857117,0.3962286114692688,0.3084598183631897,0.3962285816669464,nan,nan,18.394114807754754,500,0.01,nan,nan,nan,nan
1,193,63792,473.53808599710464,0.3471856713294983,0.40092459321022034,0.3107954263687134,0.40092459321022034,nan,nan,19.936220605164767,500,0.01,nan,nan,nan,nan
1,194,64292,461.95508033037186,0.34885773062705994,0.3895180821418762,0.31346219778060913,0.3895180821418762,nan,nan,20.124491471111774,500,0.01,nan,nan,nan,nan
1,195,64792,459.59173595905304,0.3490563631057739,0.3894931972026825,0.31365954875946045,0.3894931972026825,nan,nan,20.134747913748026,500,0.01,nan,nan,nan,nan
1,196,65292,474.2914280295372,0.34881049394607544,0.3907467722892761,0.3133035898208618,0.3907467722892761,nan,nan,19.853655930131673,500,0.01,nan,nan,nan,nan
1,197,65792,474.6713746190071,0.3470715880393982,0.38957837224006653,0.31166964769363403,0.38957837224006653,nan,nan,19.898963426172735,500,0.01,nan,nan,nan,nan
1,198,66292,473.08423459529877,0.3467816114425659,0.3885984420776367,0.3114735782146454,0.3885984420776367,nan,nan,19.91461792340875,500,0.01,nan,nan,nan,nan
1,199,66792,468.8495255112648,0.3471453785896301,0.3994106948375702,0.31090646982192993,0.3994106948375702,nan,nan,20.201697050482036,500,0.01,nan,nan,nan,nan
1,200,67292,463.64504927396774,0.3469564616680145,0.38679996132850647,0.3118210434913635,0.38679996132850647,nan,nan,19.806195414215328,500,0.01,nan,nan,nan,nan
2,1,16,3.599318027496338,0.3460901975631714,0.40471816062927246,0.31129616498947144,0.40471816062927246,nan,nan,nan,16,1.0,nan,nan,nan,nan
2,2,32,3.7716230750083923,0.3567374348640442,0.3175928592681885,0.32840222120285034,0.3175928592681885,nan,nan,nan,16,1.0,nan,nan,nan,nan
2,3,49,4.665274262428284,0.35203754901885986,0.43068885803222656,0.3132326602935791,0.43068885803222656,nan,nan,nan,17,1.0,nan,nan,nan,nan
2,4,91,28.78626435995102,0.3504270017147064,0.3955621123313904,0.31423959136009216,0.3955621123313904,nan,nan,nan,42,1.0,nan,nan,nan,nan
2,5,105,1.6134220361709595,0.35735300183296204,0.31172463297843933,0.32969221472740173,0.31172463297843933,nan,nan,nan,14,1.0,nan,nan,nan,nan
2,6,129,11.452745735645294,0.35145625472068787,0.40583205223083496,0.3152388334274292,0.40583205223083496,nan,nan,nan,24,1.0,nan,nan,nan,nan
2,7,144,2.232529938220978,0.3454373776912689,0.40160179138183594,0.3116610646247864,0.40160179138183594,nan,nan,nan,15,1.0,nan,nan,nan,nan
2,8,173,16.76314616203308,0.3498436510562897,0.3969109356403351,0.314963161945343,0.3969109356403351,nan,nan,nan,29,1.0,nan,nan,nan,nan
2,9,205,19.496177911758423,0.3502194285392761,0.3476870059967041,0.31901058554649353,0.3476870059967041,nan,nan,nan,32,0.9752487531218751,nan,nan,nan,nan
2,10,221,2.87975811958313,0.3521348536014557,0.3286944627761841,0.32225334644317627,0.3286944627761841,nan,nan,nan,16,0.9000874278732445,nan,nan,nan,nan
2,11,251,17.809166848659515,0.35072723031044006,0.31720149517059326,0.3243919312953949,0.31720149517059326,nan,nan,nan,30,0.7744209942832988,nan,nan,nan,nan
2,12,266,2.54517263174057,0.35461312532424927,0.3217267692089081,0.32573941349983215,0.3217267394065857,nan,nan,4.863987839221954,15,0.7183288830986236,nan,nan,nan,nan
2,13,286,7.115464389324188,0.36060047149658203,0.31370556354522705,0.332750529050827,0.31370556354522705,nan,nan,4.858996134996414,20,0.6498078359349755,nan,nan,nan,nan
2,14,301,3.1886634826660156,0.3570660948753357,0.2919241786003113,0.3325996994972229,0.2919241786003113,nan,nan,4.413600432872772,15,0.6027415843082742,nan,nan,nan,nan
2,15,340,26.332902371883392,0.3494134843349457,0.34543588757514954,0.31863948702812195,0.34543588757514954,nan,nan,3.529161210854848,39,0.49571413690105054,nan,nan,nan,nan
2,16,350,-1.8680779337882996,0.36866289377212524,0.244393989443779,0.3491647243499756,0.244393989443779,nan,nan,2.958104556798935,10,0.47147873742168567,nan,nan,nan,nan
2,17,363,0.525690495967865,0.3451501727104187,0.4048333764076233,0.3111776113510132,0.4048333764076233,nan,nan,2.768025290966034,13,0.4417353564707963,nan,nan,nan,nan
2,18,377,1.8376344442367554,0.35161998867988586,0.43618044257164,0.31284135580062866,0.43618044257164,nan,nan,2.9383270740509033,14,0.4117990041127769,nan,nan,nan,nan
2,19,394,4.408714532852173,0.3451198935508728,0.39594727754592896,0.311650812625885,0.39594727754592896,nan,nan,2.6182947635650633,17,0.37816180712868996,nan,nan,nan,nan
2,20,414,8.059638321399689,0.3573692739009857,0.43152254819869995,0.3176879286766052,0.43152254819869995,nan,nan,2.1802893549203874,20,0.3420891339682016,nan,nan,nan,nan
2,21,439,12.571819365024567,0.35104236006736755,0.40136536955833435,0.31568393111228943,0.40136536955833435,nan,nan,1.7540091097354888,25,0.3017979588795719,nan,nan,nan,nan
2,22,450,-0.9606555104255676,0.3496871888637543,0.4359793961048126,0.3113952875137329,0.4359793961048126,nan,nan,1.5563245058059691,11,0.285607880564032,nan,nan,nan,nan
2,23,465,2.9208813905715942,0.34931886196136475,0.4170989990234375,0.3126201033592224,0.4170989990234375,nan,nan,1.371467787027359,15,0.2649210072611673,nan,nan,nan,nan
2,24,479,1.926089882850647,0.3632276952266693,0.4640682339668274,0.31995469331741333,0.4640682339668274,nan,nan,1.361537829041481,14,0.24696734223472733,nan,nan,nan,nan
2,25,490,-1.028541088104248,0.36138951778411865,0.4723285436630249,0.3178084194660187,0.4723285436630249,nan,nan,1.119009643793106,11,0.23371867538818816,nan,nan,nan,nan
2,26,511,8.64588451385498,0.35549795627593994,0.4251324236392975,0.3171844482421875,0.4251324236392975,nan,nan,0.9274608924984932,21,0.21036724137609603,nan,nan,nan,nan
2,27,578,46.396671414375305,0.34808921813964844,0.3603798449039459,0.3147183954715729,0.3603798449039459,nan,nan,0.5199748240411282,67,0.15035730121053842,nan,nan,nan,nan
2,28,717,117.49235993623734,0.3500012755393982,0.36348190903663635,0.318356454372406,0.36348190903663635,nan,nan,0.2523401835646767,139,0.07490878371492794,nan,nan,nan,nan
2,29,1217,498.74956357479095,0.3515958786010742,0.368652880191803,0.31871628761291504,0.368652880191803,nan,nan,0.3494492303878069,500,0.01,nan,nan,nan,nan
2,30,1717,498.7886855006218,0.35165172815322876,0.36836135387420654,0.318747341632843,0.36836135387420654,nan,nan,0.3649498350173235,500,0.01,nan,nan,nan,nan
2,31,2217,492.83674293756485,0.3499464690685272,0.36770570278167725,0.3172626197338104,0.36770570278167725,nan,nan,0.4861601078435779,500,0.01,nan,nan,nan,nan
2,32,2492,247.82469081878662,0.3504413962364197,0.3714165985584259,0.31732404232025146,0.3714165985584259,nan,nan,0.6572433274791196,275,0.01,nan,nan,nan,nan
2,33,2708,193.94650518894196,0.35032305121421814,0.37145400047302246,0.31702274084091187,0.37145400047302246,nan,nan,0.721933560472514,216,0.01,nan,nan,nan,nan
2,34,2893,161.5304960012436,0.348956435918808,0.37014448642730713,0.31573590636253357,0.37014448642730713,nan,nan,0.8998490744063423,185,0.01,nan,nan,nan,nan
2,35,3071,155.05124485492706,0.34820762276649475,0.36964258551597595,0.31497836112976074,0.3696425259113312,nan,nan,0.8858839366365882,178,0.01,nan,nan,nan,nan
2,36,3230,135.57580745220184,0.3482300937175751,0.36878135800361633,0.31503647565841675,0.36878135800361633,nan,nan,1.051239248290658,159,0.01,nan,nan,nan,nan
2,37,3362,107.65052336454391,0.346539705991745,0.36759814620018005,0.3133295774459839,0.36759814620018005,nan,nan,1.0819752483700331,132,0.01,nan,nan,nan,nan
2,38,3501,114.73118478059769,0.34615007042884827,0.3689669072628021,0.3128884732723236,0.3689669072628021,nan,nan,1.018263749549022,139,0.01,nan,nan,nan,nan
2,39,3609,80.67630594968796,0.34500202536582947,0.3698593080043793,0.31139007210731506,0.3698593080043793,nan,nan,1.0521276969090103,108,0.01,nan,nan,nan,nan
2,40,3709,70.67150962352753,0.3442307710647583,0.36858054995536804,0.3105694055557251,0.36858054995536804,nan,nan,1.109033094793558,100,0.01,nan,nan,nan,nan
2,41,3824,86.95649886131287,0.34440600872039795,0.36811408400535583,0.31107479333877563,0.36811408400535583,nan,nan,1.0621963928368958,115,0.01,nan,nan,nan,nan
2,42,3943,93.48209220170975,0.34569260478019714,0.3682664930820465,0.31231367588043213,0.3682664930820465,nan,nan,1.1509210028092969,119,0.01,nan,nan,nan,nan
2,43,4049,79.36571764945984,0.34483739733695984,0.3672430217266083,0.3115435242652893,0.3672430217266083,nan,nan,0.9869615786895156,106,0.01,nan,nan,nan,nan
2,44,4164,88.72222143411636,0.3463445007801056,0.368053138256073,0.3128485083580017,0.368053138256073,nan,nan,1.1825873026793654,115,0.01,nan,nan,nan,nan
2,45,4299,108.69526505470276,0.345459908246994,0.3668651580810547,0.3122578263282776,0.3668651282787323,nan,nan,0.9264200948465329,135,0.01,nan,nan,nan,nan
2,46,4401,76.27505654096603,0.34685951471328735,0.36142897605895996,0.3163878917694092,0.36142897605895996,nan,nan,1.1798707547411322,102,0.01,nan,nan,nan,nan
2,47,4585,158.07353645563126,0.3434567451477051,0.36513495445251465,0.3109559118747711,0.36513495445251465,nan,nan,1.1431554407088294,184,0.01,nan,nan,nan,nan
2,48,4724,115.70121413469315,0.34873923659324646,0.3628345727920532,0.3174823224544525,0.3628345727920532,nan,nan,1.0645386320467178,139,0.01,nan,nan,nan,nan
2,49,4846,98.74928557872772,0.34792637825012207,0.36278069019317627,0.31679967045783997,0.36278069019317627,nan,nan,1.095470768151184,122,0.01,nan,nan,nan,nan
2,50,4974,105.05398118495941,0.34796440601348877,0.36006733775138855,0.3170911967754364,0.36006733775138855,nan,nan,1.0322146272907655,128,0.01,nan,nan,nan,nan
2,51,5091,94.27036172151566,0.3490428328514099,0.3615584075450897,0.3179819583892822,0.3615584075450897,nan,nan,1.1138325145637447,117,0.01,nan,nan,nan,nan
2,52,5211,97.07682156562805,0.3485095202922821,0.3601858913898468,0.31764379143714905,0.3601858913898468,nan,nan,1.3522641015549501,120,0.01,nan,nan,nan,nan
2,53,5338,103.69422608613968,0.3485824167728424,0.36188390851020813,0.31746459007263184,0.36188390851020813,nan,nan,1.332850944592307,127,0.01,nan,nan,nan,nan
2,54,5458,97.50736677646637,0.3485206067562103,0.3618716597557068,0.3173620104789734,0.3618716597557068,nan,nan,1.4246513177019855,120,0.01,nan,nan,nan,nan
2,55,5588,106.92062675952911,0.34832900762557983,0.36067822575569153,0.31737059354782104,0.36067822575569153,nan,nan,1.005286161400951,130,0.01,nan,nan,nan,nan
2,56,5720,109.61789816617966,0.3489302396774292,0.3600214719772339,0.3178930878639221,0.3600214719772339,nan,nan,1.26585614497845,132,0.01,nan,nan,nan,nan
2,57,5849,106.92632937431335,0.34906405210494995,0.36081624031066895,0.31791168451309204,0.36081624031066895,nan,nan,1.5752709235685567,129,0.01,nan,nan,nan,nan
2,58,5982,111.23091745376587,0.3488676846027374,0.360871285200119,0.3176955580711365,0.360871285200119,nan,nan,1.3024375062149305,133,0.01,nan,nan,nan,nan
2,59,6117,113.59972387552261,0.34962645173072815,0.3613669276237488,0.318327397108078,0.3613669276237488,nan,nan,1.391659177524539,135,0.01,nan,nan,nan,nan
2,60,6268,129.99171072244644,0.35038939118385315,0.3622692823410034,0.3188483715057373,0.3622692823410034,nan,nan,1.1982378396391868,151,0.01,nan,nan,nan,nan
2,61,6428,139.34740316867828,0.3504256308078766,0.3630088269710541,0.31870371103286743,0.3630088269710541,nan,nan,1.3136595490621403,160,0.01,nan,nan,nan,nan
2,62,6573,124.43084573745728,0.35054734349250793,0.36109986901283264,0.3190540075302124,0.36109986901283264,nan,nan,1.1514115445315838,145,0.01,nan,nan,nan,nan
2,63,6753,159.75554358959198,0.350613534450531,0.3633829355239868,0.3187560737133026,0.3633829355239868,nan,nan,1.3361155334239205,180,0.01,nan,nan,nan,nan
2,64,6917,143.4787015914917,0.35044506192207336,0.36317601799964905,0.31869441270828247,0.36317601799964905,nan,nan,1.1916258306941017,164,0.01,nan,nan,nan,nan
2,65,7096,158.4002769589424,0.3503948748111725,0.3622845411300659,0.31868600845336914,0.3622845411300659,nan,nan,1.5576944317011272,179,0.01,nan,nan,nan,nan
2,66,7263,146.45829075574875,0.35037583112716675,0.36230990290641785,0.3187330663204193,0.36230990290641785,nan,nan,1.3014491365524008,167,0.01,nan,nan,nan,nan
2,67,7462,178.3527066707611,0.3497435748577118,0.36256012320518494,0.31802552938461304,0.36256012320518494,nan,nan,1.386361690708681,199,0.01,nan,nan,nan,nan
2,68,7634,151.22797739505768,0.34979447722435,0.3632132411003113,0.318090558052063,0.3632132411003113,nan,nan,1.3352326814523514,172,0.01,nan,nan,nan,nan
2,69,7856,200.97160482406616,0.35006970167160034,0.3629371225833893,0.3182939887046814,0.3629371225833893,nan,nan,1.3440355565568263,222,0.01,nan,nan,nan,nan
2,70,8006,129.03492140769958,0.34982946515083313,0.362460732460022,0.3182607591152191,0.362460732460022,nan,nan,1.1553277168919642,150,0.01,nan,nan,nan,nan
2,71,8214,186.2667801976204,0.35097187757492065,0.37173667550086975,0.31769049167633057,0.37173667550086975,nan,nan,1.3800712568871676,208,0.01,nan,nan,nan,nan
2,72,8381,145.90815269947052,0.349447637796402,0.36208805441856384,0.3179292380809784,0.36208805441856384,nan,nan,1.1508034939644858,167,0.01,nan,nan,nan,nan
2,73,8518,115.7262687087059,0.34908896684646606,0.3606830835342407,0.31785672903060913,0.3606830835342407,nan,nan,1.167787727341056,137,0.01,nan,nan,nan,nan
2,74,8652,112.69240540266037,0.3482011556625366,0.36122825741767883,0.3169880509376526,0.36122825741767883,nan,nan,1.1828516549788988,134,0.01,nan,nan,nan,nan
2,75,8789,114.62725704908371,0.34563174843788147,0.3615351915359497,0.31459659337997437,0.3615351915359497,nan,nan,1.5397718428849028,137,0.01,nan,nan,nan,nan
2,76,8946,134.9534853696823,0.346671998500824,0.36058178544044495,0.31560462713241577,0.36058178544044495,nan,nan,1.4857862494637568,157,0.01,nan,nan,nan,nan
2,77,9073,103.79125076532364,0.3440053164958954,0.3584291934967041,0.3135766088962555,0.3584291934967041,nan,nan,1.8273513805121184,127,0.01,nan,nan,nan,nan
2,78,9207,111.69006830453873,0.3451750874519348,0.35776588320732117,0.314654678106308,0.35776588320732117,nan,nan,1.4534910900088458,134,0.01,nan,nan,nan,nan
2,79,9345,114.99413931369781,0.3449370861053467,0.3569246232509613,0.31444382667541504,0.3569246232509613,nan,nan,1.4193272413829199,138,0.01,nan,nan,nan,nan
2,80,9532,158.84599512815475,0.3420863151550293,0.35929691791534424,0.31145504117012024,0.35929691791534424,nan,nan,1.2990588027983905,187,0.01,nan,nan,nan,nan
2,81,9674,120.29725503921509,0.34647276997566223,0.3601781725883484,0.3154403865337372,0.3601781725883484,nan,nan,1.645395652816764,142,0.01,nan,nan,nan,nan
2,82,9816,120.30012315511703,0.3467416763305664,0.3577267825603485,0.3159576654434204,0.3577267825603485,nan,nan,1.0329670426568816,142,0.01,nan,nan,nan,nan
2,83,9838,9.544487118721008,0.34426209330558777,0.38204020261764526,0.3120653033256531,0.38204020261764526,nan,nan,1.612705027870834,22,0.01,nan,nan,nan,nan
